,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj.IHW,log2fc.shrunk
kdpF,1.95379726197151,1.62188138890468,1.86001173808547,0.87197373849592,0.383222704355701,NA,0.803534497181113,0.159430829323106
ynfO,0.617964664132016,-2.84192135264347,3.26705796544396,-0.869871726398121,0.384370508213545,NA,0.803534497181113,-0.112985811555113
cmtB,9.82170338538416,-0.650309451845643,0.74837577889864,-0.86896111576818,0.384868399413259,0.634557815749795,0.803676382161346,-0.226947000908014
yjeT,8.4487261073157,0.705987592229806,0.812275072861766,0.869148415132951,0.384765958234072,0.634557815749795,0.803676382161346,0.223732629871803
yjfM,30.407136288551,0.1974292170376,0.423123098843,0.466599950646647,0.640786122318528,0.823741675461851,0.803676382161346,0.113441883581136
hemH,0.617964664132016,-2.84192135264347,3.26705796544396,-0.869871726398121,0.384370508213545,NA,0.8039053670255,-0.112985811555113
dmsD,2.13390922295742,-1.48922303171858,1.71370757105402,-0.869006507803799,0.384843571243709,NA,0.804295891482994,-0.165944803315628
napB,15.8386321247247,-0.515484452199318,0.594356650517213,-0.867298198397781,0.385778643562234,0.635674563166113,0.804295891482994,-0.229224231197981
insI-1,68.8993275472849,-0.137033255289467,0.295812693706206,-0.463243323241447,0.643189965871012,0.825526715485367,0.806363300032145,-0.0942052346529913
xisE,7.92179933421209,-0.723189721364343,0.837337745998193,-0.863677440579519,0.387765109746653,0.637126358569489,0.807045084989669,-0.220796736304818
paaD,6.58861835726623,0.793746693518824,0.918924012969834,0.863778378098474,0.387709647785687,0.637126358569489,0.807045084989669,0.215550050626663
eutK,14.2560307736816,0.537959736602806,0.622495436127935,0.86419868384745,0.387478755114686,0.637126358569489,0.807045084989669,0.228640544580977
rpsD,0.617964664132016,-2.84192135264347,3.26705796544396,-0.869871726398121,0.384370508213545,NA,0.807192564967979,-0.112985811555113
thrB,40.395613603748,0.16863611850396,0.366949448182339,0.459562262157059,0.645830451850017,0.82672378284903,0.808170925966413,0.105332671817464
otsA,28.9420822178965,-0.196461398074103,0.429195959442508,-0.457742888188628,0.647137171502416,0.827561710416425,0.808212079134644,-0.111806537373464
atoC,35.1983904494908,0.112348225818368,0.39617646344231,0.283581272956483,0.776731290202425,0.901529274939217,0.808613556780862,0.0669087960706341
raiA,80.1163960492067,-0.0763676968276381,0.268427524875106,-0.284500245878922,0.776027045632518,0.901529274939217,0.808613556780862,-0.0538681809054109
mrcA,169.09058823612,0.0863780339557668,0.188983564048403,0.457066382416428,0.647623332632385,0.827651465881113,0.808613556780862,0.0657525350626797
argH,89.7928739060621,0.116698941827047,0.253030413162628,0.461205198096255,0.644651392667637,0.825769802114971,0.808613556780862,0.0842268073570726
yjiK,46.9272082738712,-0.155132973284121,0.340226090168222,-0.455970243808807,0.648411375941333,0.827651465881113,0.808613556780862,-0.100602248389428
yadG,40.9907020939607,-0.17110183606046,0.375973099722665,-0.455090633310394,0.649044036366854,0.827651465881113,0.80913877261724,-0.105468801065094
rsmB,32.6379365784552,0.117719103788937,0.419303761198,0.280748981245959,0.778902937354567,0.903161040246906,0.810035993325808,0.06770704563838
yqhI,55.6140761394867,-0.146473306404702,0.323807090813269,-0.452347433272144,0.651018709838515,0.827903957565027,0.810653355003142,-0.0971054485556206
yciQ,45.7682766019927,-0.157618953746882,0.345346742048361,-0.456407820186731,0.648096743314794,0.827651465881113,0.810950525402298,-0.101495276629355
glgC,200.873714005368,0.0791303566759361,0.17469854967389,0.452953712687649,0.650582072340846,0.827903957565027,0.810950525402298,0.0606853341298891
caiC,80.0413183709743,0.121056219436847,0.268912847324728,0.450168969765379,0.65258860889578,0.828963908597342,0.811754426921764,0.0858485667018603
argI,47.8571285534272,0.158904434845809,0.351952625114686,0.451493819073034,0.651633678820813,0.828303644497775,0.811754426921764,0.101365651374499
tauD,30.8631563328543,0.188874121324519,0.422364690839862,0.447182554367761,0.654743256499736,0.830592328388702,0.814486777780636,0.108586019778196
gfcD,125.953981064311,-0.0964881972690781,0.216313115692125,-0.446058006979143,0.6555553452886,0.831188243271422,0.814486777780636,-0.0720006657632817
yigB,44.3205160723928,0.161620578727428,0.358415257007003,0.450931079433012,0.652039222818398,0.828542497085995,0.814486777780636,0.102159517844019
cspH,0.81322683999952,3.05864608553497,2.73055803921307,1.12015421082807,0.262648052621306,NA,0.815222953193811,0.167972671907353
arnC,43.3351609413825,-0.159032457426518,0.354428887754251,-0.448700607995547,0.653647645994644,0.829478862767204,0.815222953193811,-0.101084491325559
yicL,90.2665529968021,0.0681314993800661,0.252707639269189,0.269606014195286,0.787463372974442,0.906797659078555,0.815222953193811,0.0488422612017154
nrdD,151.282190877497,-0.05662335689405,0.210518598980227,-0.268970804329589,0.787952149777363,0.906829130312971,0.815222953193811,-0.0421353756313715
idnK,10.2822383537004,0.630532471276733,0.740660909900593,0.851310583356369,0.394596847426569,0.646120515334602,0.815222953193811,0.22247548921301
yniD,0.81322683999952,3.05864608553497,2.73055803921307,1.12015421082807,0.262648052621306,NA,0.815222953193811,0.167972671907353
ydaS,2.90147710591584,-1.26969980797503,1.49619820617531,-0.848617384203876,0.396094230459325,0.647050844536663,0.816610099961084,-0.173412136773851
ygiZ,13.3976333120911,-0.542615939225535,0.634716408484157,-0.854895086959264,0.392609230737337,0.643630661513089,0.816610099961084,-0.226066582899651
zraP,32.5397982975544,-0.178175037691808,0.404420198683897,-0.440569086983396,0.659524986447135,0.834116625902873,0.816610099961084,-0.105243045976379
fixA,20.1187408522312,0.442780524860303,0.521867024949156,0.848454689972875,0.39618479606382,0.647050844536663,0.8166473294351,0.221066710372696
aes,45.0993353353852,-0.153738908973991,0.350228327545948,-0.438967658759188,0.660684970574228,0.834148671086984,0.8166473294351,-0.0982652630389211
dmsA,107.655694450345,0.103231328162864,0.232403204082381,0.444190640875466,0.656904758225429,0.831412448053732,0.8166473294351,0.0759637779809792
mntP,3.87583856782955,1.42331224049009,1.27358841239984,1.11756060798962,0.263754700739059,0.514139347523603,0.8166473294351,0.251475415343163
yqgC,20.2199624144417,0.446118840756419,0.526452939957931,0.847404975631951,0.396769432094397,0.647727799306761,0.816665754814802,0.221084171206486
metB,168.382211250125,0.0491811627068327,0.188016537404721,0.261578919523266,0.79364609805626,0.910063462439814,0.818402031390125,0.037131048079951
ybdF,1.92720175830671,1.55155386811524,1.83668090082474,0.844759624504467,0.398245061689964,NA,0.818518821984281,0.155168137290025
ydcJ,18.3249682319351,-0.463518298959253,0.548975968963962,-0.844332584965447,0.398483582411628,0.649690363272406,0.818708723711123,-0.221489584330249
yfdI,3.4731667238415,1.11052785007088,1.31395487127485,0.845179598134449,0.398010571501499,0.649197191819283,0.819602974197473,0.183716467918028
yhaC,11.2075870342095,-0.61373939565512,0.728015674784479,-0.843030468865674,0.399211403570183,0.650598379020414,0.819602974197473,-0.220723359497045
ybgP,28.1211860938932,0.190212884398673,0.438252489707773,0.434025793043428,0.664269710989801,0.836363188641838,0.820264729751926,0.106671017927921
yeaD,11.5322079166072,-0.584129348855847,0.688348947597548,-0.848594816472889,0.396106792298031,0.647050844536663,0.820264729751926,-0.223510574345509
sbcB,33.4376409585326,0.174153367990739,0.401997678024266,0.433219835613643,0.664855069897941,0.836728347471557,0.820405541222484,0.103219406489477
fhuD,38.6158006594136,0.162031143532031,0.377471469256231,0.429254014485643,0.667738378338355,0.83820486842717,0.821433169475847,0.0995750838989755
aspC,13.9252622886645,0.53149784334336,0.633104250964784,0.839510779675564,0.401182742658932,0.652693462095109,0.821433169475847,0.221843473514914
paaZ,38.486488148647,0.173221551042578,0.402468329938162,0.430397967137423,0.666906173846174,0.838103995060887,0.821433169475847,0.102585664788654
amyA,40.1725087102618,-0.161569371975425,0.374570708371522,-0.431345453246628,0.666217205259077,0.837888635752,0.821433169475847,-0.0997182829255523
tnaB,185.261505603599,0.08000197407131,0.185963848373994,0.430201755721989,0.667048884957838,0.838103995060887,0.821433169475847,0.0609171764016846
glpA,57.0186721399534,-0.135549751024325,0.317619754500532,-0.426767381762766,0.669548766603125,0.838634559497721,0.823120872973289,-0.0905139527439461
upp,18.2617069034914,0.464181104877054,0.553865819512264,0.838075014785735,0.401988574325377,0.653445987385445,0.823120872973289,0.220000182336839
ylbF,34.841514796259,-0.172807477884782,0.408128892273468,-0.423413978172836,0.671993248133507,0.839759307156094,0.824869449601051,-0.101450023787287
rnc,0.543338605586276,-2.68965922138205,3.19497099734255,-0.841841513935244,0.399876671206943,NA,0.824869449601051,-0.110763330620391
mtgA,63.4043023623144,-0.132119154405838,0.311892846193686,-0.423604311603196,0.671854410370481,0.839759307156094,0.824869449601051,-0.0888703399864665
yihQ,248.898898065479,0.066266267941583,0.156648525807763,0.423025161583098,0.672276903210037,0.839759307156094,0.824916790325296,0.0510847718987022
kdpE,9.22998312318203,-0.639353174755686,0.767688691918477,-0.832828699297267,0.404941346403943,0.656304991003223,0.82610958142014,-0.216275604004683
yccA,13.3716027781809,0.557366035387038,0.669508408381162,0.832500426297439,0.405126537656311,0.656304991003223,0.82610958142014,0.219518785618536
potB,9.10754037777506,0.871260059877043,0.788687659932594,1.10469594509886,0.269291361030167,0.521466214913908,0.82610958142014,0.289807737653445
ydaV,11.1931390227977,-1.32001215916176,1.1949167298111,-1.10468966265995,0.269294084192473,0.521466214913908,0.82610958142014,-0.255050004634303
ftsE,1.40494710220165,1.89966659841939,2.27468066628338,0.835135510042062,0.403641415067414,NA,0.82610958142014,0.135913373425495
ompA,7.84150452849706,-0.732185229731745,0.877998516073019,-0.83392536129395,0.404323044848973,0.655840575943776,0.826256014424807,-0.210418485987121
yheV,6.96755463087942,-0.99661071984997,0.902843089792747,-1.10385816884166,0.269654667160512,0.521898992313201,0.826614125150223,-0.28079773205803
yjhQ,31.0190149487447,-0.105663512338968,0.440425870502729,-0.239912138263716,0.810398370660107,0.920017894050837,0.827778779191167,-0.0587931710716165
ydaY,2.9786981103212,-1.16996548121722,1.41016973357916,-0.829662879125709,0.406729414743451,0.657223634095211,0.828058987237284,-0.174283579217061
glgB,282.945500076611,-0.0623123164582254,0.148007891766869,-0.421006716022784,0.673750177706522,0.84023564877997,0.828351134098627,-0.0481348404981152
yfcG,25.2053982102808,-0.385668452034715,0.465331001292265,-0.828804551950505,0.407215012058291,0.657450191223882,0.82903542050789,-0.210583683946426
talB,66.4626003513738,-0.123077176443748,0.29616697825681,-0.415566843974841,0.677726992735324,0.843172111550124,0.829162060890126,-0.0844176377967425
prmB,30.9989937844683,-0.175172757021053,0.423213440566488,-0.413911138518136,0.678939186216916,0.84341827727328,0.829162060890126,-0.100478676567341
garD,177.233766394414,0.0762038889828736,0.183794860604672,0.414613818537517,0.678424630648838,0.84330559109456,0.829558726028718,0.0580476806302974
trpD,37.5253474434616,0.156255460416636,0.378914057229607,0.412377048133508,0.680063083280905,0.844147426817869,0.829631550487502,0.0957730616478654
ylcG,1.21554758225265,1.94038643662619,2.3285975308774,0.833285447955908,0.404683761379081,NA,0.829631550487502,0.133737760053952
basR,49.3813368052815,0.139598762295879,0.334591817432445,0.417221088570298,0.676516701462033,0.84221683533877,0.82964295645222,0.0911040490318306
dmsB,25.4929454911307,-0.383129475293015,0.460160932062318,-0.832598877040542,0.405070992543219,0.656304991003223,0.829653813000279,-0.210958720292375
torC,29.2649675508901,-0.17585989784904,0.427113679441017,-0.411740260998419,0.680529811864757,0.844300089234971,0.829653813000279,-0.100265467122533
ybaL,45.3169286746879,0.0806282308991856,0.351605516997118,0.229314464652859,0.818624511829934,0.922745853892436,0.830177702955905,0.0511504762525682
nfsB,24.5635607420588,-0.404628484623,0.487892452463214,-0.829339504188185,0.406912323051767,0.657240226498971,0.830177702955905,-0.213141002402302
yccJ,6.8666841704038,-0.776197517046431,0.942941616329059,-0.823166040828938,0.410413577521769,0.659167207811032,0.830177702955905,-0.203422498368692
ynfL,9.61073158050382,0.629189791203466,0.757881613052713,0.830195350259412,0.406428343729678,0.657223634095211,0.830177702955905,0.216011364171481
yedJ,8.02302089642263,-0.683754862600192,0.830246185964596,-0.82355676443824,0.410191451014067,0.659167207811032,0.830177702955905,-0.210536241392483
nuoI,2.53622996521055,-1.28815354097426,1.56435872785333,-0.823438715199238,0.410258554513863,0.659167207811032,0.830177702955905,-0.164260847822188
pdeF,90.4661456679333,0.10512337642037,0.257414129523217,0.408382308364658,0.682993019903101,0.846270258864026,0.830177702955905,0.075353963534676
queD,85.4532693756209,-0.0603152890497163,0.262906150471024,-0.229417565704169,0.818544384751849,0.922745853892436,0.830177702955905,-0.0427391796244625
hslO,73.3982617924245,-0.0636485173660677,0.277656863258072,-0.229234446500639,0.818686700869459,0.922745853892436,0.830177702955905,-0.0443745755034522
tufB,8.53704129876935,-0.661070414729252,0.800307131348944,-0.826020897271021,0.408792237626991,0.658894324393646,0.830177702955905,-0.212827100160378
hipA,5.80233812266643,0.807924336629029,0.980665401671698,0.823853207477081,0.410022970721923,0.659167207811032,0.830474266797189,0.201072165900413
pyrI,33.661177512435,-0.169795368672878,0.412521077561315,-0.411604104393042,0.680629622763889,0.844300089234971,0.830474266797189,-0.0989869154704778
ppsR,10.154421287825,0.604168785699973,0.735564841431804,0.821367134029865,0.411437178294108,0.659167207811032,0.830692626259522,0.214550565942804
yfeR,27.4989570895316,0.485369837970186,0.443288349106604,1.09493028397519,0.273547180367311,0.526465266559863,0.830692626259522,0.278489153639062
ycjG,13.824040726454,0.526787669944155,0.640929196244546,0.82191242500858,0.411126740904343,0.659167207811032,0.830877958505803,0.216978941854764
napH,24.6576580307497,0.388182648286031,0.472201784269327,0.822069422898719,0.411037386862724,0.659167207811032,0.830877958505803,0.209585843114849
tdcE,239.056971847939,-0.0365595885369812,0.162467333365348,-0.225027319521322,0.821958021336389,0.923393944478927,0.830877958505803,-0.0278834152146062
pldB,265.793224727414,-0.0352596014920594,0.156734502592341,-0.22496387782445,0.822007375318908,0.923393944478927,0.830877958505803,-0.0269371186275133
yqjC,50.7299624238098,-0.134314192407232,0.33321134989902,-0.403090088161572,0.686881952009403,0.8478233092206,0.831258071954571,-0.0877778544647758
fadB,230.491385628081,-0.0666304948328253,0.165244147477918,-0.403224536843155,0.686783050617331,0.8478233092206,0.831258071954571,-0.051161328033924
fhuC,32.262699675317,-0.16726425377739,0.415865178707315,-0.402207884529593,0.687531040087922,0.8478233092206,0.831508826882122,-0.0969914538738357
dtpA,20.4594791404107,0.441000069827001,0.539163718331447,0.817933504857793,0.413395157516765,0.660149062360035,0.83165711696272,0.213819957732312
yjiG,28.5444335926419,0.177161021159475,0.43548205529486,0.406815892883395,0.684143213099087,0.846727312180827,0.83165711696272,0.0997005340264819
